,ProjectName,BranchNum,PullRequestNum,CommitNum,Topics,ReleaseInfo,star
0,fonts,52,20,"3,949",[],,15645
1,evcxr,1,4,481,[],,3411
2,perfetto,66,0,"45,999",[],Perfetto v28.0,1245
3,timesketch,10,23,"2,802","['security', 'analysis', 'timeline', 'forensics', 'dfir']",20210224,1989
4,crosvm,2,0,"4,591",[],,384
5,gvisor,227,153,"7,004","['linux', 'docker', 'kubernetes', 'kernel', 'containers', 'sandbox', 'oci']",,12997
6,site-kit-wp,164,57,"23,578","['wordpress', 'site-kit']",1.81.0,1118
7,orbit,40,11,"6,155","['performance', 'profiler', 'instrumentation', 'visualizer', 'etw', 'sampling', 'hooking', 'dynamic-instrumentation', 'cpu-profiler']",v1.0.2,2748
8,blockly-games,7,3,"1,128",[],,1148
9,jax,203,226,"12,854",['jax'],JAX release v0.3.16,19975
10,oss-fuzz,136,204,"7,705","['security', 'fuzzing', 'fuzz-testing', 'vulnerabilities', 'stability', 'oss-fuzz']",,7723
11,jaxopt,2,11,420,"['deep-learning', 'optimization', 'jax']",jaxopt-v0.4.3,537
12,rust-design-faq,16,3,74,[],,12
13,fresnel,7,5,57,[],v1.0.0,36
14,uncertainty-baselines,151,60,992,"['data-science', 'machine-learning', 'statistics', 'deep-learning', 'tensorflow', 'bayesian-methods', 'neural-networks', 'probabilistic-programming']",,1028
15,double-conversion,9,3,225,[],v3.2.1,953
16,benchmark,10,16,"1,327",['benchmark'],v1.7.0,6770
17,glance-experimental-tools,2,0,57,"['android', 'jetpack', 'compose', 'glance', 'glance-appwidget']",,33
18,syzkaller,2,44,"7,052","['testing', 'linux', 'security', 'kernel', 'fuzzing', 'fuzz-testing', 'security-vulnerability', 'fuzzer', 'security-tools']",,4306
19,glazier,15,3,638,[],Glazier 2.1.0,1138
20,crubit,1,0,870,[],,109
21,CPR_channel_placement_reporting,1,0,19,[],,1
22,protobuf.dart,6,17,761,[],"protobuf-2.0.1, protoc_plugin-20.0.1",415
23,it-cert-automation-practice,1,5k+,10,[],,554
24,gke-policy-automation,3,1,135,"['gcp', 'policy', 'gke', 'opa', 'rego']",v1.2.1,394
25,rrg,1,1,543,[],,18
26,digitalbuildings,15,24,"2,865","['rdf', 'ontology', 'buildingsmart', 'brick-schema', 'digitalbuildings']",,262
27,ml-compiler-opt,11,14,242,[],regalloc-evict-v1.0,343
28,summit-ast,1,1,41,[],,11
29,etils,45,43,150,"['python', 'tensorflow', 'utils', 'numpy', 'jax']",v0.7.1,67
30,fleetspeak-rs,1,0,127,[],,5
31,praxis,1,0,193,[],praxis release v0.0.1,9
32,android-fhir,6,25,"1,855","['android', 'kotlin', 'sqlite', 'sqlite-database', 'kotlin-android', 'kotlin-library', 'android-library', 'android-development', 'health', 'jetpack', 'interoperability', 'healthcare', 'fhir', 'sqlite-android', 'fhir-client', 'android-architecture-components', 'structured-data-capture', 'jetpack-android', 'android-fhir-sdk']",,246
33,styleguide,9,119,471,"['styleguide', 'style-guide', 'cpplint']",,31515
34,flatbuffers,2,12,"2,686","['javascript', 'python', 'c', 'java', 'go', 'c-sharp', 'rust', 'c-plus-plus', 'serialization', 'typescript', 'protobuf', 'cross-platform', 'flatbuffers', 'zero-copy', 'marshalling', 'grpc', 'rpc', 'json-parser', 'mmap', 'serialization-library']",v2.0.7,18604
35,seqio,54,56,309,[],,238
36,nomulus,1,16,"4,130",[],nomulus-20220826-RC00,1566
37,bms-toolkit,33,15,492,[],,46
38,distbench,18,3,317,[],,20
39,XNNPACK,81,52,"3,146","['cpu', 'neural-network', 'inference', 'multithreading', 'simd', 'matrix-multiplication', 'neural-networks', 'convolutional-neural-networks', 'convolutional-neural-network', 'inference-optimization', 'mobile-inference']",,1188
40,osv.dev,28,29,403,"['security', 'vulnerability', 'vulnerability-databases', 'vulnerability-management', 'vulnerability-scanners', 'security-tools']",0.0.14,585
41,go-licenses,3,6,92,"['license', 'license-management', 'license-checking']",Version 1.3.0,524
42,nsscache,5,0,797,"['python', 'ldap', 'nss', 'getpwent']",version/0.47,120
43,BIG-bench,6,8,"5,814",[],,1110
44,learned_optimization,42,32,220,[],,139
45,chrome-ssh-agent,1,0,284,"['chrome-extension', 'ssh-agent']",v0.0.22,174
46,closure-templates,56,67,"4,864",[],,575
47,ground-android,9,6,"5,336","['offline-first', 'public-health', 'data-collection', 'satellite-imagery', 'environmental-monitoring', 'natural-resources', 'mobile-data-collection', 'field-survey', 'custom-forms', 'household-surveys']",SMP,152
48,GoogleUtilities,16,5,233,[],7.7.0,51
49,autofdo,9,13,206,[],autofdo 0.19,384
50,CFU-Playground,36,14,"1,961","['tensorflow', 'tflite', 'tflm']",,290
51,webauthndemo,12,6,65,"['security', 'authentication', 'example', 'google-appengine', 'authentication-backend', 'relying-party', 'webauthn', 'webauthn-library']",,338
52,pigweed,1,1,"4,388","['microcontroller', 'embedded', 'cpp', 'embedded-systems', 'mcu']",,127
53,nearby,83,17,999,[],Embedded v1.0.0,251
54,proto-lens,30,5,291,[],Release proto-lens-protobuf-types-0.7.1.2,410
55,accompanist,24,6,"1,650","['android-library', 'jetpack-compose']",v0.26.2-beta 🌈,5328
56,gts,35,6,479,"['formatter', 'google', 'typescript', 'linter']",v4.0.0,4056
57,fuzzbench,77,23,"1,034","['security', 'benchmarking', 'evaluation', 'fuzzing', 'benchmark-framework']",,818
58,mobly,2,0,566,"['android', 'python', 'testing', 'windows', 'automation', 'google', 'mobile', 'networking', 'robotics', 'phone', 'wifi', 'android-development', 'bluetooth', 'test-automation', 'android-test', 'telephony', 'cars', 'android-app', 'android-wear', 'android-devices']",Mobly Release 1.12: New Snippet Base Client and a New `pre_run` Stage,526
59,jax-cfd,25,24,142,"['cfd', 'jax']",0.1.0: [JAX-CFD] tweak installation & tests,334
60,skywater-pdk-sky130-raw-data,1,1,25,"['asic', 'eda', 'spice', 'ic', 'silicon', 'integrated-circuits', 'sky130']",,28
61,fiddle,20,20,169,[],,163
62,j2cl,1,1,"4,274","['javascript', 'java', 'compiler', 'transpiler', 'gwt', 'j2cl']",,937
63,android-cuttlefish,5,2,599,[],,168
64,GoogleSignIn-iOS,58,6,142,"['oauth2', 'authentication', 'openid-connect', 'ios-sdk']",Google Sign-In 6.2.3,214
65,oss-fuzz-vulns,1,0,"2,092",[],,55
66,mcp2221-rs,1,0,3,[],,2
67,vizier,14,10,204,"['open-source', 'distributed-systems', 'google', 'algorithm', 'distributed-computing', 'grpc', 'tuning', 'hyperparameter-optimization', 'evolutionary-algorithms', 'tuning-parameters', 'bayesian-optimization', 'hyperparameter-tuning', 'blackbox-optimization', 'vizier']",v0.0.4-alpha,81
68,closure-compiler,76,6,"18,097","['javascript', 'optimization', 'closure-compiler', 'typechecking']",,6574
69,ksp,17,6,807,[],1.7.20-Beta-1.0.6,1764
70,filament,47,3,"5,172","['android', 'webgl', 'real-time', 'opengl', 'metal', 'graphics', 'vulkan', 'wasm', 'opengl-es', 'pbr', '3d-graphics']",v1.25.6,14486
71,google-java-format,26,16,680,"['java', 'formatter']",v1.15.0,4614
72,licenseclassifier,1,4,228,"['classifier', 'google', 'license-management']",,253
73,aqt,12,12,82,[],,19
74,paxml,1,0,183,[],paxml release v0.0.1,31
75,cel-go,2,4,394,"['go', 'golang', 'expression', 'expression-parser', 'expression-evaluator', 'expression-language', 'cel']",Release v0.12.5,1276
76,quiche,52,0,"4,701",[],,264
77,bumble,17,3,77,[],v0.0.11,19
78,federated-compute,1,0,225,[],,16
79,guava,22,111,"5,872","['java', 'guava']",31.1,45465
80,go-sev-guest,1,2,3,[],v0.2.1,2
81,nsjail,2,0,"1,170","['linux', 'security', 'process-isolation', 'chroot', 'linux-namespaces', 'seccomp-bpf-policies']",nsjail-3.1,2105
82,model-viewer,6,7,"1,268","['webcomponents', 'augmented-reality', 'three-js', 'gltf', 'glb', 'model-viewer', '3d', '3d-models', 'webxr', 'magic-leap']",v1.12.0,4653
83,turbinia,22,9,795,"['security', 'cloud', 'forensics', 'dfir', 'security-automation']",20220701,560
84,init2winit,26,25,315,[],,45
85,edward2,42,37,409,"['data-science', 'machine-learning', 'statistics', 'deep-learning', 'tensorflow', 'bayesian-methods', 'neural-networks', 'probabilistic-programming']",,591
86,xls,12,6,"2,526","['open-source', 'compiler', 'hls', 'high-level-synthesis']",,799
87,megalista,21,3,435,"['python', 'bigquery', 'google', 'conversions', 'dataflow', 'data-integration', 'googleanalytics', 'googleads', 'audiences', 'customermatch', 'audience-targeting']",v4.4,64
88,xplat,1,0,48,[],,0
89,error-prone,24,50,"5,670","['java', 'static-analysis']",Error Prone 2.15.0,6056
90,go-github,2,7,"1,749","['go', 'github-api']",v47.0.0,8758
91,blockly,48,9,"7,263",[],Q1 2022 Patch 5,10532
92,cross-device-sdk,1,0,3,"['api', 'google', 'cross-device', 'better-together', 'multi-device-toolkit']",Initial commit for developer preview (0.1.0-preview01),9
93,dagger,35,53,"3,672",[],Dagger 2.43.2,16782
94,flax,84,32,"2,984",['jax'],Version 0.6.0,3459
95,empirical_calibration,1,0,66,[],,27
96,eng-edu,8,3,236,[],,628
97,or-tools,24,11,"10,924",[],v9.4 (2022/08),8512
98,gf180mcu-pdk,6,8,50,"['asic', 'eda', 'pdk', 'openroad', '180nm', 'globalfoundries', 'gf180mcu']",,150
99,kf,7,0,515,[],,360
100,archive-patcher,12,9,66,[],v1.1 Stable,482
101,clusterfuzzlite,3,2,87,"['security', 'continuous-integration', 'ci', 'fuzzing', 'fuzz-testing', 'vulnerabilities']",,355
102,jsinterop-generator,3,0,235,"['java', 'closure', 'gwt', 'jsinterop', 'extern', 'j2cl']",,67
103,desugar_jdk_libs,1,1,174,[],,198
104,boringssl,32,1,"7,174",[],,1318
105,agi,10,16,"5,307","['android', 'windows', 'macos', 'linux', 'debugger', 'profiler', 'gpu', 'graphics', 'vulkan', 'trace', 'replay']",AGI 2022-3.0.1,664
106,tcmalloc,3,6,"1,072",[],,2983
107,horologist,4,4,422,"['compose', 'wear-os', 'media3']",0.1.5,207
108,sandboxed-api,1,0,"1,093","['security', 'cplusplus', 'sandbox', 'sandboxing', 'security-hardening', 'sapi', 'apache-license-2', 'cplusplus-17']",Full CMake support,1530
109,exposure-notifications-verification-server,50,1,"1,830","['covid', 'exposure-notifications']",v1.12.1,207
110,riegeli,1,2,"1,251",[],,323
111,moveit,1,1,38,[],,125
112,ground-platform,2,1,"2,676",[],SMP,96
113,atheris,2,1,157,[],,1023
114,earthengine-community,12,1,"1,311",[],,294
115,clspv,1,7,639,"['vulkan', 'opencl', 'spirv', 'spir', 'vulkan-compute-shaders']",,479
116,kmsan,142,1,"1,121,958",[],,332
117,globalfoundries-pdk-libs-gf180mcu_fd_sc_mcu7t5v0,1,0,26,"['asic', 'eda', 'pdk', 'openroad', '180nm', 'standard-cells', 'globalfoundries', 'gf180mcu']",,14
118,.github,1,3,8,[],,70
119,yamlfmt,1,1,29,[],v0.2.0,493
120,crystalvalue,1,0,42,[],,8
121,santa,1,1,"1,215","['macos', 'security', 'objective-c', 'blocklist', 'santa', 'authorization', 'allowlist', 'system-extension']",v2022.7,3895
122,macops,1,2,175,[],,790
123,mediapipe,2,58,117,"['android', 'c-plus-plus', 'calculator', 'machine-learning', 'framework', 'computer-vision', 'deep-learning', 'inference', 'pipeline-framework', 'stream-processing', 'video-processing', 'perception', 'mobile-development', 'audio-processing', 'graph-framework', 'graph-based', 'mediapipe']",Windows build system improvements,18474
124,data-transfer-project,26,20,"1,776","['data', 'transfer', 'portability', 'data-portability']",0.3.69,3381
125,zx,3,3,434,"['nodejs', 'javascript', 'shell', 'bash', 'cli']",7.0.8,33813
126,macops-molcodesignchecker,1,0,30,[],,27
127,schemaorg-java,1,0,10,[],,65
128,oss-policies-info,1,1,3,[],,3
129,yggdrasil-decision-forests,5,1,265,"['cli', 'machine-learning', 'cpp', 'random-forest', 'tensorflow', 'ml', 'cart', 'decision-trees', 'gradient-boosting', 'interpretability', 'decision-forest']",0.2.5,193
130,wireit,16,7,286,[],,3699
131,safevalues,37,8,149,[],,46
132,sqlcommenter,13,20,175,[],,478
133,ads-api-report-fetcher,2,1,117,[],,6
134,GTMAppAuth,18,6,118,"['oauth-client', 'authorization-flow']",GTMAppAuth 1.3.0,300
135,googletest,22,49,"3,986",[],v1.12.1,27346
136,gink,9,5,7,[],,7
137,ts-bridge,5,2,179,"['monitoring', 'timeseries', 'datadog', 'stackdriver']",0.4.0 - Updated Dependencies,40
138,clusterfuzz,20,31,"2,048","['security', 'fuzzing', 'vulnerabilities', 'stability']",v2.5.7,4812
139,floody,1,0,12,[],,1
140,centipede,11,0,128,[],,48
141,devx-tools,32,1,476,[],v1.0.14,60
142,jax-md,41,7,692,[],JAX MD release v0.1.29,802
143,pytype,1,0,"5,509","['python', 'typechecker', 'types', 'static-code-analysis', 'linter', 'static-analysis', 'typing']",,3856
144,meterstick,5,3,118,[],1.1.0: Update generated SQL.,83
145,globalfoundries-pdk-libs-gf180mcu_fd_sc_mcu9t5v0,1,0,20,"['asic', 'eda', 'pdk', 'openroad', '180nm', 'standard-cells', 'globalfoundries', 'gf180mcu']",,13
146,globalfoundries-pdk-libs-gf180mcu_fd_io,1,0,9,"['asic', 'eda', 'io', 'pdk', 'openroad', '180nm', 'globalfoundries', 'gf180mcu']",,11
147,codemirror.dart,2,2,292,[],0.6.0+5.60.0,81
148,bloaty,5,12,650,[],Bloaty McBloatface v1.1,3850
149,pre-commit-tool-hooks,1,1,19,"['git', 'pre-commit']",v1.2.4,22
150,PINT,1,0,43,[],,5
151,sxg-rs,3,1,337,[],,61
152,orbax,6,7,67,[],Release,14
153,github-sandbox,1,0,12,[],,2
154,budoux-extension,9,7,121,"['layout', 'cjk', 'chrome-extensions']",,7
155,closure-library,9,2,"10,037","['javascript', 'google', 'closure', 'closure-library', 'goog']",Closure Library v20220803,4489
156,private-compute-services,1,0,88,[],,34
157,dwh-migration-tools,43,3,55,[],v1.0.8,12
158,yapf,5,14,"1,205","['python', 'formatter', 'google']",,12764
159,earthengine-api,3,8,320,[],v0.1.276,1973
160,objax,7,11,432,[],v1.6.0,716
161,fhir,1,4,"1,109",[],v0.7.4 - IG Loading APIs and Better Error Handling,653
162,ko,3,7,505,"['go', 'kubernetes', 'golang', 'deploy', 'container']",v0.12.0,4946
163,truth,7,7,"1,715","['java', 'unit-testing', 'junit', 'test-framework', 'truth', 'assertion-framework', 'testing-library']",1.1.3,2504
164,s2geometry,2,13,605,"['geometry', 's2', 'spherical-geometry', 'spatial-indexing']",v0.10.0,1834
165,protobuf-gradle-plugin,1,8,433,[],v0.8.19 is released,1483
166,go-containerregistry,4,21,812,"['docker', 'registry', 'container', 'container-registry']",v0.11.0,1933
167,highway,9,4,911,"['neon', 'wasm', 'avx', 'simd', 'intrinsics', 'avx2', 'simd-programming', 'avx512', 'simd-parallelism', 'simd-instructions', 'simd-library', 'sse42', 'avx-instructions', 'simd-intrinsics', 'avx-512']",1.0.1,1773
168,identity-credential,1,1,197,[],,60
169,pprof,2,11,570,"['performance', 'profiler', 'performance-analysis', 'pprof']",,5734
170,GTXiLib,1,2,49,"['ios', 'automation', 'accessibility', 'accessibility-testing', 'accessibility-automation']",GTXiLib 4.5.0,202
171,ruy,22,1,539,[],,198
172,devops-governance,5,2,13,"['devops', 'cloud', 'devops-tools', 'devops-workflow', 'devsecops', 'devops-pipeline', 'devops-team', 'gitops', 'gitops-framework', 'devsecops-best-practices', 'devops-tech-enablement', 'devops-enablement']",,32
173,re2,3,0,924,[],2022-06-01,7148
174,wire,5,20,197,"['go', 'golang', 'dependency-injection', 'codegen', 'initialization']",0.5.0,8939
175,differential-privacy,3,1,146,"['privacy', 'differential-privacy', 'anonymization']",DP Lib 1.1.2,2607
176,device-infra,4,2,18,[],,10
177,OpenSK,4,3,819,"['rust', 'security', 'embedded', 'hardware', 'firmware', 'u2f', 'tock', 'webauthn', 'fido2', 'ctap2', 'security-key', 'opensk', 'tock-os']",FIDO certified CTAP2.0 firmware,2274
178,grain,6,0,2,[],,7
179,hiba,1,0,43,"['ssh', 'authorization']",,324
180,mlir-hs,2,1,69,"['haskell', 'llvm', 'mlir']",,48
181,go-tpm,3,10,250,[],v0.3.3,404
182,kati,3,6,"1,523",[],,768
183,if-this-then-ad,4,0,632,"['api', 'marketing', 'automation', 'signals', 'googleads', 'dv360', 'weatherbasedmarketing']",,11
184,scaaml,3,0,113,[],,60
185,trillian-examples,4,0,762,"['examples', 'transparency', 'trillian']",,111
186,civics_cdf_validator,79,19,294,[],,24
187,riscv-dv,7,7,"1,055",[],,671
188,tcli,4,1,29,[],Initial release,6
189,earthengine-catalog,1,0,37,[],,36
190,weather-tools,25,8,263,"['python', 'weather', 'apache-beam']",v0.3.2,82
191,sqlcommenter-laravel-php,1,0,4,[],,4
192,carfac,2,2,219,[],,88
193,libnss-cache,1,0,234,[],version/0.21,49
194,gazoo-device,1,0,76,[],Gazoo Device Manager 1.90.0,14
195,privacy-sandbox-aggregation-service,5,7,254,[],,21
196,j2objc,39,13,"5,492",[],2.8,5892
197,plb,1,0,5,[],,9
198,emboss,5,1,109,[],,44
199,gson,14,115,"1,706",[],Gson 2.9.1,21299
200,tsec,1,1,162,[],,41
201,webkit_inspection_protocol.dart,16,1,141,[],0.7.3,17
202,rax,1,0,36,[],Rax 0.2.0,201
203,struct2tensor,20,1,191,[],Struct2tensor 0.41.0,29
204,neuroglancer,12,18,"1,498",[],v2.23,748
205,brain-tokyo-workshop,23,20,101,[],,1140
206,ml-metadata,22,2,645,[],ML Metadata 1.10.0,489
207,making_with_ml,61,62,104,[],,263
208,caliper,6,3,594,[],1.0-beta-3,766
209,blockly-samples,24,1,"1,221","['react', 'angular', 'node', 'webpack', 'vue', 'svelte', 'samples', 'requirejs', 'blockly']",@blockly/zoom-to-fit@2.0.31,510
210,project-OCEAN,6,6,190,"['nodejs', 'python', 'go', 'golang', 'angular', 'opensource', 'research', 'graphnetwork', 'ecosystems']",,38
211,sanitizers,3,0,"2,474",[],,8607
212,s2a-go,80,0,133,[],,9
213,kotlin,"3,372",0,"92,904",[],,136
214,fscrypt,5,1,502,"['golang', 'cryptography', 'filesystem', 'argon2', 'pam-module', 'ext4-filesystem', 'filesystem-encryption']",v0.3.3,689
215,patrick,1,1,38,[],Patrick 0.1.0,87
216,ExoPlayer,16,32,"14,520","['android', 'java', 'exoplayer', 'mediaplayer']",r2.18.1,19731
217,deluca,10,4,38,[],Release v0.0.17,111
218,moodle-on-gcp,2,0,20,[],,13
219,docsy,1,29,"1,464","['theme', 'hugo-theme', 'hugo', 'documentation-site', 'documentation-website', 'docsy']",0.4.0,1865
220,llvm-premerge-checks,13,0,980,[],,36
221,certificate-transparency-go,4,2,"1,433",[],v1.1.3,583
222,grr,68,35,"1,397",[],GRR release 3.4.6.0,4173
223,autocxx,682,14,"2,624","['rust', 'cxx', 'bindgen']",,1600
224,devlibrary,286,7,522,[],,140
225,compass,1,0,83,[],,19
226,brotli,6,13,"1,045",[],v1.0.9,11405
227,crmint,4,1,846,"['google-analytics', 'google-adwords', 'google-cloud-storage', 'google-cloud-platform', 'google-bigquery', 'appengine-python']",,131
228,cpu_features,4,6,306,"['cpu', 'cross-platform', 'microarchitecture', 'cpu-features']",v0.7.0,2084
229,capirca,7,15,934,[],v2.0.6,622
230,fscryptctl,1,1,67,"['c', 'cryptography', 'filesystem', 'ext4-filesystem', 'filesystem-encryption']",Stable v1 release of fscryptctl,83
231,jni-bind,5,0,88,"['android', 'kotlin', 'java', 'cross-platform', 'jvm', 'metaprogramming', 'jni', 'jni-bindings', 'cplusplus-17', 'jni-android', 'jni-java', 'jni-binding']",,49
232,go-tpm-tools,7,8,527,"['golang', 'security', 'tpm', 'tpm2']",Release v0.3.9,129
233,material-design-lite,74,30,"2,872","['material', 'material-design', 'material-components', 'mdl', 'material-design-lite']",v1.3.0,32078
234,go-attestation,3,6,248,[],v0.3.2,236
235,pyglove,2,1,47,"['python', 'machine-learning', 'evolution', 'manipulation', 'meta-programming', 'automl', 'meta-learning', 'symbolic-programming']",,49
236,lkml-gerrit-bridge,1,2,90,[],,3
237,auto,12,16,"1,486",[],AutoValue 1.9,9834
238,liblc3,1,0,45,[],,30
239,jimfs,4,6,500,[],1.2,2191
240,compile-testing,2,12,431,[],0.19,626
241,globalfoundries-pdk-libs-gf180mcu_fd_pr,1,24,29,"['asic', 'eda', 'pdk', 'openroad', '180nm', 'globalfoundries', 'gf180mcu']",,14
242,mtail,2,2,"3,806","['go', 'calculator', 'vm', 'monitoring', 'bytecode', 'timeseries', 'compiler', 'metrics', 'proxy', 'logs', 'extraction', 'prometheus', 'instrumentation', 'collector', 'observability', 'mtail', 'mtail-programs']",v3.0.0-rc50,3310
243,gps_building_blocks,2,4,405,[],release-v1.74.0,31
244,exposure-notifications-android,1,2,31,"['android', 'covid-19']",,529
245,binexport,2,0,300,"['c-plus-plus', 'database', 'reverse-engineering', 'ida-pro', 'binary-ninja', 'ida-plugin', 'postgresql-database', 'binnavi', 'bindiff', 'binexport', 'binary-ninja-plugin']",BinExport 12,771
246,plusfish,1,0,4,"['security', 'crawler', 'scanner', 'vulnerability', 'security-scanner', 'security-professionals', 'security-tools', 'web-application-security', 'web-application-security-scanner']",,16
247,semantic-locators,3,1,147,[],2.1.0,38
248,webcrypto.dart,5,0,199,"['dart', 'cryptography', 'flutter', 'webcrypto']",,49
249,kctf,7,1,484,[],Release 1.7.0,487
250,built_collection.dart,3,1,313,[],Test fix,245
251,dwh-assessment-extraction-tool,29,0,116,[],v1.0.26,13
252,fuchsiaware,1,0,51,[],0.5.1,16
253,ghc-source-gen,11,0,90,[],,80
254,certtostore,8,3,63,[],CertToStore v1.0.2,44
255,ink-stroke-modeler,4,2,51,[],,18
256,packetdrill,2,11,122,[],,733
257,gopacket,5,70,"1,441",[],,5038
258,sentencepiece,3,0,816,"['natural-language-processing', 'neural-machine-translation', 'word-segmentation']",v0.1.97,6124
259,skywater-pdk,2,26,348,"['magic', 'asic', 'eda', 'pdk', 'asic-library', 'openroad', 'openram', 'skywater']",,2135
260,setfilters,1,0,17,[],,4
261,libphonenumber,11,21,"1,992",[],v8.12.54,14121
262,TensorNetwork,9,22,566,[],bug fixes,1623
263,nerfies,2,1,16,"['machine-learning', 'neural-network', 'nerf', '3d', 'neural-rendering']",,887
264,CommonLoopUtils,40,6,190,"['ml', 'flax', 'jax']",Release v0.0.7,121
265,gnxi,4,5,455,"['go', 'gnmi', 'gnmi-protocol', 'gnmi-target', 'gnmi-client', 'gnoi', 'gnoi-protocols', 'gnoi-client', 'gnoi-target']",,219
266,starlark-go,8,11,379,[],,1697
267,shifter,5,3,422,"['kubernetes', 'openshift', 'gke', 'k8s', 'anthos']",v0.3.0,21
268,paranoid_crypto,1,1,30,"['security', 'cryptography']",,523
269,mozc,1,1,"1,709",[],,1127
270,json_serializable.dart,8,9,829,"['json', 'dartlang', 'source-gen', 'dart-build-system']",,1311
271,tarpc,2,2,876,"['rust', 'tokio', 'asynchronous-programming', 'rpc-framework', 'futures']",,2216
272,tensorstore,4,2,651,[],,126
273,ecclesia-machine-management,5,3,497,[],v20220802-1,17
274,neural-tangents,4,6,556,"['kernel', 'neural-networks', 'gradient-descent', 'bayesian-inference', 'gaussian-processes', 'bayesian-networks', 'deep-networks', 'gradient-flow', 'jax', 'infinite-networks', 'training-dynamics', 'neural-tangents', 'kernel-computation']",v0.6.0,1828
275,postcss-src,1,0,8,[],,2
276,copybara,4,2,"2,631",[],,1551
277,rust_icu,1,1,246,[],,89
278,extra-keyboards-for-chrome-os,4,2,125,"['chrome-extension', 'input-method', 'keyboard-layout']",,170
279,sqlcommenter-php,1,0,5,['laravel-package'],,7
280,go-cmdtest,1,0,41,"['cli', 'golang', 'test', 'testing-tools']",v0.3.0,104
281,liburing_cpp,1,0,1,[],,6
282,google-toolbox-for-mac,1,0,833,[],v3.0.0 Release,1034
283,gtm-session-fetcher,2,0,383,[],v2.1.0 Release,189
284,material-design-icons,4,3,191,"['android', 'ios', 'web', 'material', 'material-design', 'sprites', 'icons']",Material Icons 4.0.0,46381
285,playground-elements,11,6,515,[],v0.16.3,286
286,built_value.dart,2,4,938,[],Bump version of `analyzer`,806
287,password-sync-support-tool,2,0,50,"['vbscript', 'g-suite', 'gsps-support', 'password-sync', 'google-workspace', 'password-sync-support']",Password Sync Support Tool 2.0.3,19
288,highwayhash,2,0,156,[],,1301
289,web-starter-kit,20,37,720,[],v0.6.5,18455
290,tf-quant-finance,2,6,900,"['python', 'finance', 'tensorflow', 'gpu', 'high-performance', 'quantlib', 'high-performance-computing', 'gpu-computing', 'quantitative-finance', 'numerical-methods', 'numerical-optimization', 'numerical-integration']",,3244
291,hashr,1,0,28,[],v1.0.2,83
292,go-querystring,9,12,75,"['querystring', 'query-string']",,1565
293,trillian,2,3,"2,669","['certificate-transparency', 'merkle-tree']",v1.5.0,3120
294,flutter-desktop-embedding,3,0,551,[],,7048
295,tsunami-security-scanner-plugins,1,15,378,[],,788
296,eng-practices,2,5,70,[],,18702
297,turbine,17,7,615,[],,52
298,cloud-android-orchestration,1,1,36,[],,4
299,brax,1,5,162,"['reinforcement-learning', 'robotics', 'physics-simulation', 'jax']",,1376
300,go-jsonnet,4,10,414,[],v0.18.0,1222
301,jsonnet,4,10,"1,092","['config', 'json', 'functional', 'configuration', 'jsonnet']",v0.18.0,5727
302,mirror-branch-action,8,6,20,['github-actions'],First release. This probably works.,12
303,secrets-sync-action,4,2,43,[],v1.7.0,259
304,medical_claims_tools,5,0,48,"['medical', 'healthcare', 'medicare', 'bcda', 'claims']",v0.1.3,20
305,cell_img,13,3,51,[],,2
306,vector_math.dart,2,2,834,[],2.0.8,253
307,j2cl-protobuf,1,0,264,"['protobuf', 'protocol-buffers', 'j2cl']",,21
308,cctz,1,3,490,[],CCTZ version 2.3,499
309,vulkan_test_applications,19,1,251,['vulkan'],,47
310,glog,3,3,728,[],google-glog 0.6.0,5553
311,bbr,6,0,38,[],,5082
312,kernel-sanitizers,13,0,60,[],,309
313,draco,6,1,605,"['compression', 'point-cloud', 'mesh', '3d-graphics']",Version 1.5.3 release,5158
314,addlicense,1,18,101,"['utility', 'license']",v1.0.0,526
315,file.dart,2,0,189,[],4.0.0,103
316,EarlGrey,9,24,783,"['ios', 'automation', 'test-framework', 'testing-tools', 'ui-automated-tests', 'earlgrey', 'ios-automation', 'ios-device', 'ios-development', 'ios-test']",2.2.2,5429
317,oboe,17,3,"1,556","['audio', 'android', 'oboe']",1.6.1,3115
318,rtb_creative_filtering_report,1,1,2,[],,3
319,web-hv,2,0,52,"['android', 'development-tools']",,30
320,nccl-fastsocket,1,0,16,"['training', 'machine-learning', 'nccl']",,51
321,clasp,15,13,770,"['javascript', 'cli', 'typescript', 'apps-script']",@google/clasp v2.4.1,3562
322,kunit-docs,1,1,56,[],,25
323,pixelate,1,1,27,"['art', 'pixel-art', 'image-manipulation', 'pixelart', 'post-it', 'murals', 'wall-art']",,12
324,connectedappssdk,1,0,14,[],,5
325,ml_collections,3,1,91,[],ML Collections v0.1.1,577
326,maldoca,3,0,99,[],,26
327,cadvisor,36,35,"3,359",[],v0.45.0,13803
328,lightweight_mmm,1,0,109,"['data-science', 'econometrics', 'bayesian', 'mmm', 'marketing-science']",v0.1.5,241
329,clif,2,0,385,"['python', 'c-plus-plus', 'wrapper', 'generator', 'clang']",CLIF v0.4.1,903
330,ide-perf,2,5,397,"['intellij-plugin', 'performance-analysis']",v1.2.0,50
331,sagetv,2,0,"1,002",[],,255
332,google-analytics-utilities,1,0,36,[],Initial Release,59
333,zetasql,1,7,54,[],,1849
334,talkback,1,5,25,[],Accessibility Services 6.1.1,359
